a,b,L
-20.663469,-41.775878,5.500000
-20.722143,-41.715332,5.500000
-20.781054,-41.654353,5.500000
-20.840202,-41.592940,5.500000
-20.899585,-41.531092,5.500000
-20.959202,-41.468805,5.500000
-21.019052,-41.406078,5.500000
-21.079134,-41.342908,5.500000
-21.139446,-41.279295,5.500000
-21.199986,-41.215236,5.500000
-21.260754,-41.150729,5.500000
-21.321747,-41.085773,5.500000
-21.382964,-41.020365,5.500000
-21.444404,-40.954504,5.500000
-21.506065,-40.888188,5.500000
-21.567945,-40.821414,5.500000
-21.630043,-40.754183,5.500000
-21.692358,-40.686490,5.500000
-21.754887,-40.618336,5.500000
-21.817629,-40.549717,5.500000
-21.880583,-40.480633,5.500000
